-460,0.0,-1.2181476704232927
-446,-1.2181476704232927,-0.6660100767422871
-432,-1.8841577471655797,-0.3460879347631032
-418,-2.230245681928683,-0.1739160372612914
-404,-2.4041617191899745,-0.08583300240311796
-390,-2.489994721593092,-0.04202738865159115
-376,-2.5320221102446836,-0.02036240745903116
-362,-2.5523845177037146,-0.009846461056299662
-348,-2.562230978760014,-0.004756859004843689
-334,-2.5669878377648576,-0.0022970021272259228
-320,-2.5692848398920836,-0.0011089355741753242
-306,-2.5703937754662585,-5.353092713213067E-4
-292,-2.57092908473758,-2.583930196561266E-4
-278,-2.571187477757236,-1.2472283021292902E-4
-264,-2.571312200587449,-6.0201305403706036E-5
-250,-2.5713724018928525,-2.905784052866227E-5
-236,-2.571401459733382,-1.4025538514143433E-5
-222,-2.5714154852718956,-6.7697895174327194E-6
-208,-2.571422255061413,-3.2676121600334124E-6
-194,-2.571425522673573,-1.5771961349172004E-6
-180,-2.5714270998697075,-7.612737203100509E-7
-166,-2.571427861143428,-3.674480459197731E-7
-152,-2.5714282285914742,-1.773581007031725E-7
-138,-2.571428405949575,-8.560637377114633E-8
-124,-2.5714284915559484,-4.1320083297836086E-8
-110,-2.571428532876032,-1.994418271687659E-8
-96,-2.571428552820214,-9.626563570244337E-9
-82,-2.5714285624467776,-4.646505457453289E-9
-68,-2.571428567093283,-2.24275406237755E-9
-54,-2.5714285693360375,-1.0825226495796429E-9
-40,-2.5714285704185595,9.673553941662995E-16
-26,-2.571428570418559,11.332993848478207
-12,8.761565278059647,5.647872486373969
2,14.409437764433616,15.40929763852201
15,29.81873540295563,24.776050910127754
23,54.59478631308339,14.305770424050786
28,68.90055673713418,14.257168831168912
29,83.15772556830308,14.177647079509377
28,97.33537264781246,10.489611819066575
24,107.82498446687906,4.999943577498915
19,112.82492804437797,4.9999415099716495
12,117.82486955434963,4.999942693409746
4,122.82481224775937,-1.0824569905500396
-3,121.74235525720933,-8.83105753279361
-8,112.91129772441572,-12.722925965311267
-10,100.18837175910446,-14.211375967920022
-9,85.97699579118444,-10.659102747790977
-6,75.31789304339344,-0.08095407876041691
-3,75.23693896463301,2.4682786486721957
0,77.70521761330521,5.84444441962507
1,83.54966203293027,2.6508637175146212
-79,86.20052575044488,-14.263618708202163
-75,71.93690704224272,-14.316184650424445
-67,57.62072239181828,-14.244065830590769
-57,43.376656561227506,-4.9999133470834325
-46,38.37674321414408,-4.99982142857142
-34,33.376921785572655,2.8546851830057736
-22,36.231606968578426,4.999904564766067
-11,41.23151153334449,4.9998786122798355
-1,46.231390145624324,11.891688339880083
6,58.123078485504415,11.286178509444932
11,69.40925699494935,14.265175561084618
12,83.67443255603396,14.169994335664832
10,97.8444268916988,9.842840803331738
6,107.68726769503054,0.08095407876042368
2,107.76822177379094,-3.6437615950227213
-1,104.12446017876822,-6.9223808984055655
-2,97.20207928036265,-4.828662997246008
-2,92.37341628311667,-3.6446654636077374
-2,88.72875081950892,-3.1429410937960047
-1,85.5858097257129,-1.1909792090010163
0,84.39483051671189,0.638710096806987
1,85.03354061351888,2.295220012048538
1,87.32876062556741,1.8758906766887689
-53,89.20465130225618,-14.888099435944062
-49,74.31655186631211,-14.175166400850692
-42,60.14138546546142,-14.114566115702528
-32,46.026819349758895,0.9401394603475427
-22,46.96695881010644,2.3834697063918955
-13,49.35042851649833,-0.2666256757052333
-4,49.083802840793105,6.375579731459862
4,55.45938257225296,10.503773195299813
10,65.96315576755278,14.25167282712015
12,80.21482859467294,14.222791980019652
11,94.43762057469259,12.433298637540814
7,106.8709192122334,0.8660356900104705
3,107.73695490224387,-2.471984318099952
0,105.26497058414392,-5.821087481009077
-2,99.44388310313484,-6.342970597444596
-2,93.10091250569023,-3.7221234487600876
-2,89.37878905693015,-3.2785519284296485
-1,86.1002371285005,-1.2453245730535225
0,84.85491255544699,0.5669088444494045
1,85.42182139989639,2.2149993933686543
1,87.63682079326506,1.827571021393072
1,89.46439181465811,1.776459623850053
1,91.24085143850816,1.6562483076583732
1,92.89709974616655,1.4491849172752023
0,94.34628466344175,-0.36173439144055236
-1,93.98455027200119,-2.037206749359366
-1,91.94734352264183,-1.801583286163474
-1,90.14576023647837,-1.7764596238500656
-1,88.3693006126283,-1.529724837457783
-1,86.83957577517052,-1.3298182949661193
0,85.5097574802044,0.46847946489082826
1,85.97823694509522,2.1075592538404746
1,88.08579619893571,1.8018299602694152
1,89.88762615920511,1.776459623850053
-193,91.66408578305516,-15.38527228828215
-190,76.27881349477302,-14.274587954498235
-183,62.00422554027478,-14.301401275136762
-173,47.70282426513802,-9.620012469859464
-162,38.08281179527856,-4.999932178909563
-150,33.08287961636899,-4.999936531819092
-137,28.0829430845499,-4.999939699238581
-124,23.083003385311315,-4.999942402094912
-110,18.083060983216406,-4.999945071998976
-96,13.08311591121743,-4.999948120050869
-82,8.083167791166563,-4.306717608910825
-68,3.776450182255737,-2.739349918074461
-54,1.0371002641812757,-1.6599797132816574
-40,-0.6228794491003817,-0.08664172067393801
-26,-0.7095211697743198,10.313371806926968
-12,9.603850637152648,5.210263138673363
2,14.81411377582601,15.405795947058603
14,30.219909722884612,24.73320378043324
22,54.953113503317844,14.212895570248591
27,69.16600907356644,14.272866386946363
28,83.4388754605128,14.173093181566934
27,97.61196864207974,10.153439578134247
